importedmediaID,Credit,URL,Caption,Type,exptID
288,eRA curators,http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/wilderness/750-Broadbalk-Wilderness-Carbon-Open-Access-Chart.png,750 Broadbalk Wilderness Carbon Open Access Chart,png,wilderness
289,eRA curators,http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/wilderness/750-Geescroft-wilderness-Carbon-Open-Access-Chart.png,750 Geescroft wilderness Carbon Open Access Chart,png,wilderness
290,eRA curators,http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/wilderness/Broadbalk-Wilderness-Carbon-Open-Access-Chart.png,Broadbalk Wilderness Carbon Open Access Chart,png,wilderness
291,eRA curators,http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/wilderness/Geescroft-Wilderness-Carbon-Open-Access-Chart.png,Geescroft Wilderness Carbon Open Access Chart,png,wilderness
292,eRA curators,http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/wilderness/bk-under-storey.jpg,bk under storey,jpg,wilderness
293,eRA curators,http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/wilderness/bk-wilderness-leaf-litter-macro.jpg,bk wilderness leaf litter macro,jpg,wilderness
294,eRA curators,http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/wilderness/broadbalk-aerial-with-wilderness-2015.jpg,broadbalk aerial with wilderness 2015,jpg,wilderness
295,eRA curators,http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/wilderness/broadbalk-wilderness-C-orig.png,broadbalk wilderness C orig,png,wilderness
296,eRA curators,http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/wilderness/broadbalk-wilderness-grazing-side.jpg,broadbalk wilderness grazing side,jpg,wilderness
297,eRA curators,http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/wilderness/broadbalk-wilderness-litter.jpg,broadbalk wilderness litter,jpg,wilderness
298,eRA curators,http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/wilderness/broadbalk-wilderness-side.jpg,broadbalk wilderness side,jpg,wilderness
299,eRA curators,http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/wilderness/broadbalk2003.jpg,broadbalk2003,jpg,wilderness
300,eRA curators,http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/wilderness/broadbalkplantoday.jpg,broadbalkplantoday,jpg,wilderness
301,eRA curators,http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/wilderness/gee-wilderness-leaf-litter-macro.jpg,gee wilderness leaf litter macro,jpg,wilderness
302,eRA curators,http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/wilderness/geescroft-aerial.gif,geescroft aerial,gif,wilderness
303,eRA curators,http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/wilderness/geescroft-aerial.jpg,geescroft aerial,jpg,wilderness
304,eRA curators,http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/wilderness/geescroft-sideview.jpg,geescroft sideview,jpg,wilderness
305,eRA curators,http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/wilderness/geescroft-under-storey.jpg,geescroft under storey,jpg,wilderness
306,eRA curators,http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/wilderness/geescroft-wilderness-C-orig.png,geescroft wilderness C orig,png,wilderness
307,eRA curators,http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/wilderness/geescroft-wilderness-aerial-2015.jpg,geescroft wilderness aerial 2015,jpg,wilderness
308,eRA curators,http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/wilderness/rothamsted-farm-plan.jpg,rothamsted farm plan,jpg,wilderness
309,eRA curators,http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/wilderness/wilderness-litter-layer.jpg,wilderness litter layer,jpg,wilderness
310,eRA curators,http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/woburn/2015-Woburn-Fields-Butt-Close.jpg,2015 Woburn Fields Butt Close,jpg,woburn
311,eRA curators,http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/woburn/5472-Aerial-Images-2015-Woburn-Fields-Stackyard-08.jpg,5472 Aerial Images 2015 Woburn Fields Stackyard 08,jpg,woburn
312,eRA curators,http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/woburn/Woburn-Farm-map-750.jpg,Woburn Farm map 750,jpg,woburn
313,eRA curators,http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/woburn/Woburn-Fields-Butt-Close-750.jpg,Woburn Fields Butt Close 750,jpg,woburn
314,eRA curators,http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/woburn/Woburn-Fields-Stackyard-100.jpg,Woburn Fields Stackyard 100,jpg,woburn
315,eRA curators,http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/woburn/Woburn-Fields-Stackyard-750-(2).jpg,Woburn Fields Stackyard 750 (2),jpg,woburn
316,eRA curators,http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/woburn/Woburn-Fields-Stackyard-750.jpg,Woburn Fields Stackyard 750,jpg,woburn
317,eRA curators,http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/woburn/Woburn-LTEs-750.jpg,Woburn LTEs 750,jpg,woburn
318,eRA curators,http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/woburn/Woburn-Market-Garden-1-675.jpg,Woburn Market Garden 1 675,jpg,woburn
319,eRA curators,http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/woburn/Woburn-Market-Garden-1-750.jpg,Woburn Market Garden 1 750,jpg,woburn
320,eRA curators,http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/woburn/Woburn-Market-Garden-3-750.jpg,Woburn Market Garden 3 750,jpg,woburn
321,eRA curators,http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/woburn/Woburn-continuous-maize-675.jpg,Woburn continuous maize 675,jpg,woburn
322,eRA curators,http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/woburn/Woburn-ley-arable-675.jpg,Woburn ley arable 675,jpg,woburn
323,eRA curators,http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/woburn/Woburn-organic-manuring-675.jpg,Woburn organic manuring 675,jpg,woburn
324,eRA curators,http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/woburn/WoburnSoils.jpg,WoburnSoils,jpg,woburn
325,eRA curators,http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/woburn/woburn-sewage-sludge-675.jpg,woburn sewage sludge 675,jpg,woburn
326,eRA curators,http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/woburn/woburn-sewage-sludge-750.jpg,woburn sewage sludge 750,jpg,woburn
327,eRA curators,http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/woburn/woburn2.jpg,woburn2,jpg,woburn
328,eRA curators,http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/wrn3/Woburn-Farm-map-750.jpg,Woburn Farm map 750,jpg,wrn3
329,eRA curators,http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/wrn3/Woburn-Fields-Stackyard-750.jpg,Woburn Fields Stackyard 750,jpg,wrn3
330,eRA curators,http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/wrn3/Woburn-LTEs-750.jpg,Woburn LTEs 750,jpg,wrn3
331,eRA curators,http://local-info.rothamsted.ac.uk/eRA/era2018-new/images/metadata/wrn3/Woburn-ley-arable-675.jpg,Woburn ley arable 675,jpg,wrn3
